group,session,mic,wav_file,filepath,audio_data,sample_rate,length,target
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0097.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0097.wav,"[ 4.73022461e-03 -2.53295898e-03  2.19726562e-03 ...  2.31933594e-03
  3.05175781e-05  1.09863281e-03]",16000,3.9,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0098.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0098.wav,"[ 0.0005188  -0.00015259  0.00158691 ... -0.00042725  0.00311279
 -0.00149536]",16000,3.6,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0099.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0099.wav,"[ 0.00039673  0.          0.00085449 ... -0.00106812  0.00152588
 -0.00042725]",16000,3.6,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0100.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0100.wav,"[-0.00143433  0.00192261 -0.00067139 ...  0.00140381  0.00125122
 -0.0027771 ]",16000,3.0,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0101.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0101.wav,"[ 0.00012207 -0.00149536 -0.0012207  ... -0.00268555  0.00296021
 -0.00372314]",16000,2.85,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0102.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0102.wav,"[ 0.0007019   0.00012207  0.00036621 ...  0.00302124 -0.00152588
  0.00140381]",16000,6.3,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0103.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0103.wav,"[-0.0022583  -0.00061035  0.00524902 ... -0.02563477 -0.1159668
 -0.1456604 ]",16000,5.85,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0104.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0104.wav,"[-0.00305176 -0.00332642 -0.00146484 ...  0.14004517  0.14154053
  0.16607666]",16000,6.15,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0105.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0105.wav,"[ 0.0562439   0.11416626  0.1008606  ...  0.00238037 -0.00119019
  0.00216675]",16000,2.25,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0106.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0106.wav,"[-0.00250244  0.0015564  -0.00057983 ... -0.00265503  0.00143433
  0.00335693]",16000,3.0,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0107.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0107.wav,"[ 0.00180054 -0.00088501  0.00756836 ... -0.00326538  0.0017395
  0.00134277]",16000,3.15,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0108.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0108.wav,"[-0.00164795  0.00204468 -0.00332642 ... -0.00021362 -0.0007019
 -0.00222778]",16000,3.45,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0109.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0109.wav,"[ 9.76562500e-04  1.40380859e-03 -2.86865234e-03 ...  2.53295898e-03
 -7.01904297e-04  3.05175781e-05]",16000,3.15,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0110.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0110.wav,"[-0.00100708 -0.00415039 -0.00045776 ... -0.00265503  0.00363159
 -0.00109863]",16000,3.9,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0111.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0111.wav,"[-3.41796875e-03 -2.44140625e-03  4.63867188e-03 ... -1.86157227e-03
  3.05175781e-05  2.44140625e-04]",16000,5.1,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0112.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0112.wav,"[ 0.00088501 -0.00476074  0.0012207  ... -0.0027771   0.00308228
  0.00082397]",16000,3.0,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0113.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0113.wav,"[-0.00039673  0.00189209  0.00054932 ...  0.0038147  -0.00238037
 -0.00079346]",16000,5.7,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0114.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0114.wav,"[ 0.00057983 -0.00039673 -0.00448608 ... -0.00332642  0.00073242
  0.00021362]",16000,4.95,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0115.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0115.wav,"[-0.00079346  0.00195312 -0.00061035 ... -0.00091553 -0.00088501
  0.00097656]",16000,3.15,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0116.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0116.wav,"[ 0.00054932  0.00161743 -0.00012207 ...  0.00167847 -0.0010376
 -0.00531006]",16000,3.15,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0117.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0117.wav,"[ 0.00027466  0.00158691 -0.00112915 ... -0.00186157  0.00036621
 -0.00067139]",16000,3.45,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0118.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0118.wav,"[ 0.00244141 -0.00088501 -0.00161743 ...  0.00128174  0.00064087
 -0.0027771 ]",16000,3.45,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0119.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0119.wav,"[-0.00012207 -0.00115967  0.00143433 ...  0.00201416 -0.00210571
  0.00085449]",16000,3.6,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0120.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0120.wav,"[-2.19726562e-03 -6.10351562e-05  2.38037109e-03 ... -1.28173828e-03
  7.01904297e-04  9.76562500e-04]",16000,3.45,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0121.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0121.wav,"[ 0.00036621  0.00073242 -0.00033569 ... -0.00036621  0.00100708
 -0.0007019 ]",16000,3.3,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0122.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0122.wav,"[-0.00140381  0.00241089 -0.00421143 ... -0.00128174 -0.00167847
  0.00177002]",16000,3.15,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0123.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0123.wav,"[-0.0007019   0.00213623 -0.0038147  ...  0.0831604   0.11141968
  0.15084839]",16000,7.5,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0124.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0124.wav,"[-0.01901245 -0.0333252  -0.02609253 ...  0.00125122 -0.00448608
  0.00216675]",16000,3.3,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0125.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0125.wav,"[-0.00106812  0.00186157  0.0010376  ... -0.00143433  0.00326538
 -0.00125122]",16000,3.6,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0126.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0126.wav,"[ 5.79833984e-04 -1.43432617e-03  3.05175781e-04 ...  1.46484375e-03
  3.05175781e-05 -3.26538086e-03]",16000,3.3,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0127.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0127.wav,"[ 0.00189209 -0.00177002  0.00509644 ...  0.00497437  0.00054932
  0.00479126]",16000,3.6,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0128.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0128.wav,"[ 0.00170898 -0.00427246  0.00180054 ...  0.0015564   0.00177002
 -0.00100708]",16000,3.3,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0129.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0129.wav,"[ 0.00149536  0.00128174 -0.0012207  ...  0.00335693 -0.00161743
  0.00054932]",16000,3.6,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0130.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0130.wav,"[ 2.13623047e-04  2.74658203e-04 -6.10351562e-05 ... -1.15966797e-03
 -5.18798828e-04  4.30297852e-03]",16000,4.2,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0131.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0131.wav,"[-0.00558472  0.00057983  0.00231934 ... -0.0017395   0.00167847
 -0.00012207]",16000,3.45,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0132.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0132.wav,"[-0.00247192  0.00030518 -0.00274658 ... -0.00076294 -0.00015259
 -0.0010376 ]",16000,3.15,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0133.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0133.wav,"[ 0.00000000e+00  1.28173828e-03  9.15527344e-05 ...  2.01416016e-03
 -1.92260742e-03  1.86157227e-03]",16000,4.65,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0134.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0134.wav,"[ 0.00280762 -0.00314331  0.00180054 ...  0.00094604 -0.00048828
  0.00109863]",16000,3.9,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0135.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0135.wav,"[ 0.00030518 -0.00167847  0.00350952 ... -0.006073    0.00247192
 -0.00024414]",16000,3.3,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0136.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0136.wav,"[-0.00045776 -0.00253296  0.00512695 ...  0.00048828  0.00454712
 -0.00387573]",16000,3.3,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0137.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0137.wav,"[ 0.00137329 -0.00238037  0.0027771  ... -0.00054932  0.00354004
 -0.00341797]",16000,3.15,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0138.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0138.wav,"[-0.00057983 -0.00027466 -0.00109863 ...  0.00253296  0.00018311
  0.00292969]",16000,3.3,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0139.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0139.wav,"[ 0.00363159  0.00033569  0.00021362 ...  0.00219727 -0.00201416
  0.00054932]",16000,4.8,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0140.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0140.wav,"[ 0.00045776 -0.00274658  0.00231934 ... -0.00305176  0.00027466
  0.0005188 ]",16000,4.65,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0141.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0141.wav,"[-0.00033569  0.0005188   0.00512695 ... -0.00100708  0.0005188
  0.00024414]",16000,3.0,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0142.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0142.wav,"[-0.00012207  0.00137329  0.00085449 ...  0.00219727 -0.00012207
 -0.00326538]",16000,3.0,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0143.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0143.wav,"[-5.43212891e-03 -1.70898438e-03  9.15527344e-05 ...  1.22070312e-03
  7.32421875e-04  6.10351562e-05]",16000,3.3,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0144.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0144.wav,"[ 4.57763672e-04 -3.69262695e-03  1.73950195e-03 ... -7.32421875e-04
 -2.41088867e-03 -6.10351562e-05]",16000,3.3,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0145.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0145.wav,"[-0.00033569  0.00247192 -0.00076294 ... -0.00357056 -0.00024414
 -0.00219727]",16000,3.75,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0146.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0146.wav,"[ 6.10351562e-05 -2.25830078e-03  3.20434570e-03 ... -6.71386719e-04
 -2.16674805e-03  1.61743164e-03]",16000,3.15,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0147.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0147.wav,"[ 4.30297852e-03  6.10351562e-05  1.22070312e-04 ...  1.06811523e-03
 -7.93457031e-04  3.05175781e-04]",16000,3.75,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0148.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0148.wav,"[ 1.49536133e-03  1.22070312e-04  4.57763672e-04 ...  1.86157227e-03
 -9.15527344e-05  1.83105469e-03]",16000,3.45,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0149.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0149.wav,"[-0.00241089 -0.00305176  0.00326538 ... -0.0015564   0.00085449
  0.00036621]",16000,3.75,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0150.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0150.wav,"[-0.00100708  0.0010376  -0.00039673 ... -0.00302124  0.00177002
  0.00067139]",16000,4.2,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0151.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0151.wav,"[ 0.00079346 -0.00045776 -0.00073242 ... -0.00082397 -0.00042725
 -0.00115967]",16000,2.4,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0152.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0152.wav,"[-0.00177002  0.00320435 -0.00259399 ...  0.00073242 -0.00082397
  0.00198364]",16000,3.0,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0153.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0153.wav,"[-0.00067139  0.00262451  0.00012207 ... -0.00100708 -0.00012207
  0.00112915]",16000,3.3,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0154.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0154.wav,"[ 9.46044922e-04 -2.74658203e-04  3.05175781e-05 ...  3.35693359e-04
 -4.48608398e-03  2.86865234e-03]",16000,3.15,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0155.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0155.wav,"[ 0.00195312  0.00326538 -0.00164795 ... -0.00140381  0.00039673
  0.00201416]",16000,3.0,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0156.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0156.wav,"[ 0.00311279 -0.00094604 -0.00341797 ...  0.00033569  0.00253296
 -0.00387573]",16000,3.3,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0157.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0157.wav,"[ 2.41088867e-03 -9.15527344e-04 -2.44140625e-03 ...  3.47900391e-03
  3.05175781e-05  7.62939453e-04]",16000,4.05,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0158.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0158.wav,"[-0.00234985  0.00299072 -0.00387573 ... -0.00354004  0.00067139
  0.00418091]",16000,3.15,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0159.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0159.wav,"[ 0.00085449 -0.00082397 -0.00262451 ... -0.00192261 -0.00289917
  0.00024414]",16000,3.0,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0160.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0160.wav,"[-0.00357056  0.00198364 -0.00079346 ...  0.00299072 -0.00424194
  0.00363159]",16000,3.0,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0161.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0161.wav,"[-0.00280762  0.00119019  0.00015259 ... -0.00146484  0.00177002
 -0.0007019 ]",16000,5.55,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0162.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0162.wav,"[-0.00036621  0.00097656 -0.0017395  ...  0.00048828 -0.00146484
  0.00021362]",16000,2.55,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0163.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0163.wav,"[-0.00210571  0.00018311  0.0043335  ...  0.00057983 -0.00106812
  0.00036621]",16000,2.85,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0164.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0164.wav,"[ 0.0012207  -0.00241089 -0.0007019  ...  0.00137329  0.00146484
  0.00064087]",16000,2.4,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0165.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0165.wav,"[-0.00018311  0.00143433  0.00027466 ... -0.00219727 -0.00363159
  0.00143433]",16000,1.65,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0166.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0166.wav,"[ 0.00146484 -0.00012207 -0.0015564  ... -0.00256348  0.00137329
  0.00146484]",16000,2.7,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0167.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0167.wav,"[-0.00302124 -0.00076294 -0.00057983 ...  0.00341797 -0.00210571
  0.00650024]",16000,2.85,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0168.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0168.wav,"[-0.00012207  0.00454712 -0.00189209 ... -0.00027466 -0.0005188
 -0.00012207]",16000,2.4,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0169.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0169.wav,"[ 0.00210571 -0.00091553 -0.00012207 ...  0.00054932 -0.00231934
 -0.00082397]",16000,2.7,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0170.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0170.wav,"[ 0.0010376  -0.00073242  0.00033569 ... -0.00057983  0.00018311
  0.00064087]",16000,3.15,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0171.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0171.wav,"[-0.00234985  0.00354004  0.00204468 ...  0.00152588  0.00045776
 -0.00531006]",16000,3.0,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0172.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0172.wav,"[ 0.00238037 -0.00262451  0.0010376  ...  0.00137329 -0.00186157
  0.00219727]",16000,2.55,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0173.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0173.wav,"[-0.0007019   0.0032959  -0.00222778 ...  0.00064087 -0.00408936
  0.00250244]",16000,2.25,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0174.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0174.wav,"[ 0.00045776 -0.00170898 -0.00177002 ... -0.00085449  0.00109863
 -0.00021362]",16000,4.65,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0175.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0175.wav,"[-0.00106812  0.00012207 -0.00253296 ... -0.00094604  0.00186157
 -0.00354004]",16000,1.5,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0176.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0176.wav,"[-0.0010376   0.0015564  -0.00024414 ...  0.0050354   0.00097656
 -0.00033569]",16000,3.3,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0177.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0177.wav,"[-0.00213623 -0.00546265 -0.00512695 ...  0.00119019  0.
 -0.00076294]",16000,3.15,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0178.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0178.wav,"[-0.00192261  0.00161743 -0.00033569 ... -0.00045776  0.00238037
  0.        ]",16000,3.0,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0179.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0179.wav,"[ 0.00164795  0.00137329  0.00036621 ... -0.00280762  0.00259399
 -0.00238037]",16000,4.35,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0180.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0180.wav,"[ 0.00186157  0.00152588 -0.00076294 ...  0.00097656 -0.00161743
  0.00241089]",16000,2.7,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0181.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0181.wav,"[-0.00354004  0.00219727  0.00128174 ... -0.00100708  0.00164795
 -0.003479  ]",16000,4.2,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0182.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0182.wav,"[-0.00204468  0.00439453 -0.00280762 ... -0.00253296 -0.00027466
  0.00079346]",16000,2.7,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0183.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0183.wav,"[-0.00228882  0.00164795  0.00128174 ...  0.00234985 -0.00234985
 -0.00048828]",16000,2.7,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0184.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0184.wav,"[-0.00149536  0.00030518 -0.00112915 ... -0.00137329  0.00119019
 -0.00064087]",16000,3.3,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0185.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0185.wav,"[-0.00167847 -0.00100708  0.00079346 ...  0.00030518 -0.00164795
  0.00311279]",16000,2.7,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0186.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0186.wav,"[ 0.00228882  0.0007019   0.00085449 ...  0.00613403 -0.00396729
  0.00482178]",16000,4.8,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0187.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0187.wav,"[ 0.00238037 -0.00097656 -0.00183105 ...  0.00161743  0.00042725
 -0.00134277]",16000,2.25,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0188.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0188.wav,"[ 1.95312500e-03 -3.26538086e-03  3.26538086e-03 ...  6.10351562e-05
  1.83105469e-04  1.83105469e-03]",16000,4.05,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0189.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0189.wav,"[-0.00216675  0.00170898 -0.00015259 ... -0.00302124 -0.00079346
  0.00326538]",16000,2.85,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0190.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0190.wav,"[ 0.          0.00393677 -0.0015564  ... -0.0045166   0.00082397
 -0.00115967]",16000,4.65,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0191.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0191.wav,"[-0.00027466  0.00186157 -0.00125122 ... -0.00061035  0.00015259
  0.00018311]",16000,4.35,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0192.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0192.wav,"[-0.00018311  0.00048828  0.00109863 ...  0.00091553  0.0007019
 -0.00170898]",16000,4.5,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0193.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0193.wav,"[-0.00219727  0.00021362 -0.00305176 ...  0.00448608 -0.00039673
  0.00054932]",16000,3.45,0
F_Con,FC01S01,arrayMic,wav_arrayMic_FC01S01_0194.wav,TORGO\F_Con\wav_arrayMic_FC01S01\wav_arrayMic_FC01S01_0194.wav,"[ 0.00054932  0.00036621 -0.00045776 ...  0.0005188   0.00198364
 -0.00115967]",16000,3.9,0
